Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,puli,Puli,2,,6.2213889,-8.0069444
lr,puo town,Puo Town,9,,6.63,-8.8113889
lr,puteya,Puteya,11,,5.9833333,-9.7833333
lr,pwabli,Pwabli,11,,5.6,-9.7
lr,pyne town,Pyne Town,10,,5.695,-8.4002778
lr,quemah,Quemah,12,,6.9283333,-11.2447222
lr,quittatuaon,Quittatuaon,10,,4.9922222,-8.7913889
lr,raba town,Raba Town,10,,5.4880556,-9.1502778
lr,rabli,Rabli,18,,5.9686111,-9.5563889
lr,radja,Radja,2,,5.2166667,-8.1666667
lr,raleigh,Raleigh,9,,6.5194444,-8.7044444
lr,rat town,Rat Town,2,,6.0333333,-8.1427778
lr,reeves,Reeves,11,,6.0666667,-10
lr,relelee,Relelee,1,,7.2166667,-9.4333333
lr,repota,Repota,1,,6.7666667,-10.05
lr,rhekpehlay,Rhekpehlay,9,,7.0536111,-8.5716667
lr,richard holder farm,Richard Holder Farm,17,,6.7769444,-10.1988889
lr,ricks,Ricks,14,,6.4658333,-10.7908333
lr,rite,Rite,18,,6.0897222,-9.2080556
lr,river gbe camp,River Gbe Camp,2,,5.2119444,-7.6680556
lr,river gbe estate,River Gbe Estate,2,,5.2155556,-7.6636111
lr,riverside,Riverside,2,,6.35,-8.4
lr,robert,Robert,2,,6.0833333,-7.9333333
lr,robert king town,Robert King Town,14,,6.3877778,-10.6266667
lr,robert reevesbli,Robert Reevesbli,11,,6.0833333,-10.0166667
lr,roberts camp,Roberts Camp,17,,6.6083333,-10.3863889
lr,robertsville,Robertsville,14,,6.4363889,-10.6588889
lr,rock cess,Rock Cess,10,,5.255,-9.3661111
lr,rock crusher,Rock Crusher,2,,5.4147222,-8.055
lr,rock town,Rock Town,13,,4.9441667,-7.8647222
lr,rock town (1),Rock Town (1),13,,4.3955556,-7.7819444
lr,rock town (2),Rock Town (2),13,,4.4,-7.7833333
lr,rocktown jedebo,Rocktown Jedebo,2,,5.2891667,-8.3461111
lr,rondaze,Rondaze,9,,6.9666667,-8.3333333
lr,roof camp,Roof Camp,8,,7.05,-10.8166667
lr,ropie,Ropie,9,,7.3,-8.4833333
lr,royesville,Royesville,15,,6.5033333,-10.8933333
lr,rubli,Rubli,9,,6.8488889,-8.8447222
lr,rumwe,Rumwe,11,,5.6333333,-9.7166667
lr,russel town,Russel Town,11,,5.7833333,-9.85
lr,ruta,Ruta,10,,5.5013889,-8.6933333
lr,ryder,Ryder,18,,6.0466667,-9.3094444
lr,saa,Saa,15,,6.4841667,-10.8708333
lr,saabendu,Saabendu,5,,8.3302778,-10.2863889
lr,saadia,Saadia,5,,8.2680556,-10.235
lr,saama number 2,Saama Number 2,12,,7.1525,-10.7541667
lr,saano,Saano,12,,7.0894444,-11.2477778
lr,saba,Saba,10,,5.2675,-8.94
lr,sababo,Sababo,16,,4.8991667,-8.7125
lr,sabati,Sabati,18,,5.3508333,-9.4733333
lr,sabelemah,Sabelemah,5,,7.9027778,-9.7958333
lr,sabli,Sabli,2,,6.2269444,-8.1375
lr,sabli,Sabli,11,,6.3408333,-10.1733333
lr,sablo,Sablo,5,,7.95,-9.5666667
lr,sabo,Sabo,16,,4.7838889,-8.6258333
lr,sabo,Sabo,2,,5.1166667,-7.6833333
lr,sabo,Sabo,1,,6.9783333,-9.2305556
lr,sabokehn,Sabokehn,10,,5.0333333,-8.8833333
lr,sacba town,Sacba Town,15,,6.5166667,-10.85
lr,sacleipie,Sacleipie,9,,6.9625,-8.8405556
lr,saclepea,Saclepea,9,,7.1094444,-8.8405556
lr,sadabli,Sadabli,11,,6.2333333,-9.7333333
lr,sado,Sado,11,,5.7333333,-9.85
lr,sadon,Sadon,9,,6.7863889,-8.36
lr,sadu pasia,Sadu Pasia,5,,8.4241667,-10.1788889
lr,saewee,Saewee,9,,7.0333333,-8.95
lr,sagabita,Sagabita,17,,6.6166667,-10.3833333
lr,sagalapa,Sagalapa,9,,7.3744444,-8.6830556
lr,sagata,Sagata,11,,6.0094444,-9.6952778
lr,sagbue,Sagbue,2,,5.9333333,-8.2333333
lr,saguna,Saguna,14,,6.5594444,-10.6825
lr,sahn,Sahn,18,,5.9186111,-9.2497222
lr,sahngana,Sahngana,5,,8.3,-10.1833333
lr,sahobali,Sahobali,9,,6.9297222,-8.7236111
lr,saieatro town,Saieatro Town,17,,6.2427778,-10.3372222
lr,saindih,Saindih,11,,6.6166667,-9.15
lr,saini,Saini,1,,7.0536111,-9.5583333
lr,saint paulsville,Saint Paulsville,5,,7.3416667,-9.5061111
lr,saivalahun,Saivalahun,5,,8.3358333,-10.1477778
lr,sajeni,Sajeni,18,,5.7158333,-9.6197222
lr,sakakpota,Sakakpota,17,,6.7425,-10.3219444
lr,sakan,Sakan,18,,6.0197222,-9.37
lr,sakapaie,Sakapaie,12,,6.95,-11.2166667
lr,saki mowa,Saki Mowa,17,,6.6833333,-9.8333333
lr,saklake,Saklake,2,,5,-7.55
lr,sako,Sako,2,,5.2833333,-7.5333333
lr,sako town,Sako Town,14,,6.35,-10.6833333
lr,sakoleba,Sakoleba,1,,7.3,-9.4166667
lr,sakonamai,Sakonamai,5,,8.4644444,-9.67
lr,sakpawa,Sakpawa,5,,8.25,-10.2
lr,sakpawea town,Sakpawea Town,11,,5.8333333,-10.0166667
lr,sakuta,Sakuta,17,,6.6411111,-10.1794444
lr,sala,Sala,2,,5.4772222,-7.5327778
lr,salaga,Salaga,5,,8.4097222,-9.7183333
lr,salala,Salala,1,,6.7458333,-10.1083333
lr,salama,Salama,5,,7.1433333,-10.2869444
lr,salaya,Salaya,5,,7.2555556,-10.1577778
lr,salaye,Salaye,5,,7.6155556,-9.4969444
lr,sali,Sali,9,,7.1308333,-8.5733333
lr,salia camp,Salia Camp,5,,7.1833333,-10.7
lr,saliabli,Saliabli,15,,6.6441667,-10.8747222
lr,salina,Salina,15,,6.8052778,-10.8294444
lr,salinju,Salinju,11,,6.2833333,-10.05
lr,salita,Salita,1,,6.7,-9.7166667
lr,saluna,Saluna,14,,6.4430556,-10.8263889
lr,sam do town,Sam Do Town,9,,6.9994444,-8.8072222
lr,sam town,Sam Town,11,,6.2016667,-9.7952778
lr,sama,Sama,1,,6.9,-10.3666667
lr,sama,Sama,5,,7.15,-10.75
lr,samalahun,Samalahun,5,,8.2347222,-10.0788889
lr,samawepo,Samawepo,2,,5.3486111,-7.9586111
lr,samba,Samba,9,,6.5402778,-9.0188889
lr,sambatahun,Sambatahun,5,,7.9794444,-10.1736111
lr,sambli,Sambli,11,,6.2,-9.75
lr,samibli,Samibli,11,,5.8833333,-10.0166667
lr,samita,Samita,5,,8.3597222,-9.9388889
lr,sammy,Sammy,2,,5.95,-8.8
lr,sammy kodebli,Sammy Kodebli,11,,6.3833333,-10.2166667
lr,sammybli,Sammybli,11,,5.8166667,-9.7166667
lr,sammybli,Sammybli,18,,5.9202778,-9.6536111
lr,samokoma,Samokoma,12,,6.7733333,-11.0483333
lr,samuelta,Samuelta,11,,6.4283333,-10.1619444
lr,samuka,Samuka,14,,6.3952778,-10.7166667
lr,samukaja,Samukaja,15,,6.55,-10.95
lr,samukata,Samukata,1,,7,-9.55
lr,samwada,Samwada,1,,6.65,-9.35
lr,sanapu,Sanapu,11,,5.85,-9.7666667
lr,sanaquelli,Sanaquelli,9,,7.3622222,-8.7061111
lr,sanda,Sanda,11,,6.6,-9.1833333
lr,sandalu,Sandalu,5,,8.0916667,-10.5341667
lr,sandita,Sandita,5,,7.1166667,-10.3
lr,sandrop,Sandrop,2,,5.2702778,-8.3708333
lr,sanga,Sanga,11,,6.1308333,-10.2572222
lr,sanga,Sanga,12,,7.0552778,-11.3294444
lr,sanga suma,Sanga Suma,11,,6.3913889,-9.7791667
lr,sangapli,Sangapli,9,,7.1069444,-8.6766667
lr,sanglopie,Sanglopie,9,,7.2186111,-8.5855556
lr,sangubli,Sangubli,11,,6.4202778,-9.8016667
lr,sanguin,Sanguin,10,,5.2136111,-9.3497222
lr,sanibli,Sanibli,11,,5.5833333,-9.75
lr,sankpalai,Sankpalai,1,,7.3711111,-9.3366667
lr,sankui,Sankui,11,,6.3894444,-9.2872222
lr,sanogabli,Sanogabli,11,,5.8833333,-9.5666667
lr,sanoghie,Sanoghie,1,,6.9744444,-9.9827778
lr,sanokole,Sanokole,12,,7.2333333,-10.7833333
lr,sanokwelle,Sanokwelle,9,,7.34,-8.6941667
lr,sanson,Sanson,17,,6.2833333,-10.5166667
lr,santa,Santa,1,,6.9066667,-9.8175
lr,saoh,Saoh,10,,5.1138889,-9.065
lr,sapanwa,Sapanwa,17,,6.2236111,-10.4975
lr,sapawa,Sapawa,5,,8.4086111,-10.1280556
lr,sapema,Sapema,5,,7.0866667,-10.4688889
lr,saragabo,Saragabo,9,,6.3119444,-8.965
lr,sarah,Sarah,1,,6.5166667,-9.5833333
lr,saregbe,Saregbe,10,,5.2719444,-8.8888889
lr,sarokehn,Sarokehn,16,,4.7227778,-7.9063889
lr,sartiken,Sartiken,16,,4.8833333,-8.2666667
lr,saryabli,Saryabli,11,,5.8455556,-9.5433333
lr,sasahun,Sasahun,5,,7.7447222,-10.0377778
lr,sasani,Sasani,5,,8.3166667,-10.2666667
lr,sasstown,Sasstown,16,,4.665,-8.4283333
lr,sasstown,Sasstown,12,,6.7833333,-11.2833333
lr,sasstown louisiana,Sasstown Louisiana,14,,6.4227778,-10.7041667
lr,sato town,Sato Town,2,,6.1977778,-8.2911111
lr,saubli,Saubli,11,,5.9788889,-10.0205556
lr,saugi,Saugi,1,,7.2975,-9.5852778
lr,saura,Saura,14,,6.2666667,-10.6666667
lr,saviama,Saviama,5,,7.3844444,-10.2066667
lr,savohn,Savohn,2,,5.65,-8.1333333
lr,sawa town,Sawa Town,10,,5.0566667,-8.8511111
lr,sawabli,Sawabli,11,,6.2833333,-9.6666667
lr,sawakehn,Sawakehn,13,,4.8983333,-8.2519444
lr,sawala,Sawala,1,,6.7483333,-9.9391667
lr,sawalo,Sawalo,1,,7.0894444,-9.2230556
lr,sawapu,Sawapu,11,,6.1333333,-10.0666667
lr,sawe,Sawe,11,,5.6494444,-9.7761111
lr,sawilo,Sawilo,12,,6.7908333,-11.3494444
lr,sawmill,Sawmill,9,,7.5563889,-8.5627778
lr,sawtoken,Sawtoken,13,,4.9175,-8.03
lr,sawu,Sawu,14,,6.5213889,-10.7683333
lr,sawubli,Sawubli,11,,6.1833333,-9.7333333
lr,sawula,Sawula,12,,6.9916667,-11.3536111
lr,sawyeapolu,Sawyeapolu,1,,6.7716667,-9.8269444
lr,saya,Saya,13,,4.8166667,-8.3
lr,saya,Saya,9,,6.6888889,-8.9738889
lr,sayanbli,Sayanbli,11,,6.3852778,-9.3313889
lr,saye,Saye,11,,6.0833333,-10.2
lr,saye town,Saye Town,11,,6.0680556,-10.1708333
lr,sayecon,Sayecon,11,,6.05,-9.9666667
lr,sayeple,Sayeple,9,,7.1666667,-8.3833333
lr,sayobli,Sayobli,11,,6.2166667,-9.8166667
lr,sayon,Sayon,11,,6.15,-10.35
lr,sayouta,Sayouta,17,,6.65,-10.15
lr,saypaydy,Saypaydy,11,,6.5238889,-9.7597222
lr,says town,Says Town,18,,5.9638889,-9.3125
lr,schwoke,Schwoke,2,,5.1836111,-8.1513889
lr,se,Se,1,,6.9166667,-9.3333333
lr,se town,Se Town,18,,5.8863889,-9.125
lr,seabokehn,Seabokehn,2,,5.4919444,-8.0877778
lr,seadee,Seadee,10,,5.5527778,-8.5730556
lr,seaken,Seaken,16,,4.9497222,-8.1902778
lr,seama,Seama,5,,8.1330556,-10.4719444
lr,seazon,Seazon,11,,6.5166667,-9.35
lr,sebia,Sebia,10,,5.5333333,-8.6333333
lr,sebia,Sebia,1,,7.1697222,-9.1422222
lr,seco,Seco,9,,7.0672222,-8.7355556
lr,sedeka,Sedeka,13,,4.5466667,-7.67
lr,sedeken,Sedeken,13,,4.3930556,-7.5711111
lr,sedo,Sedo,10,,5.1833333,-9.0333333
lr,seeah,Seeah,11,,6.3,-9.6833333
lr,seebeh,Seebeh,10,,4.9952778,-9.0291667
lr,seeneh,Seeneh,11,,6.1136111,-10.0061111
lr,sees,Sees,11,,6.3166667,-9.7166667
lr,seewi,Seewi,1,,6.9236111,-9.1969444
lr,sefudu,Sefudu,5,,8.3666667,-9.55
lr,sefula,Sefula,14,,6.4622222,-10.7616667
lr,segbe,Segbe,9,,6.4638889,-8.8952778
lr,segbemai,Segbemai,5,,8.4,-9.9333333
lr,sehnewen,Sehnewen,2,,6.32,-8.5466667
lr,sehnwehn,Sehnwehn,2,,6.2833333,-8.2833333
lr,seiyu,Seiyu,2,,5.9833333,-7.8666667
lr,seka camp,Seka Camp,16,,4.8858333,-8.3719444
lr,sekeleke,Sekeleke,13,,4.8191667,-7.8405556
lr,seklekehn,Seklekehn,2,,5.2833333,-8.2
lr,sekobli,Sekobli,11,,6.0166667,-9.7333333
lr,seku sirleaf,Seku Sirleaf,14,,6.5333333,-10.45
lr,seleh,Seleh,17,,6.6775,-10.4069444
lr,selma,Selma,5,,8.2666667,-9.75
lr,sema,Sema,10,,5.5333333,-8.9333333
lr,semako,Semako,12,,6.8166667,-11.3
lr,sembahun,Sembahun,12,,6.7097222,-11.3355556
lr,sembe,Sembe,12,,7.0666667,-10.8833333
lr,semgbe town,Semgbe Town,15,,6.7666667,-10.6166667
lr,sendo,Sendo,18,,5.6061111,-9.5538889
lr,sene,Sene,11,,6.15,-10.2
lr,senetrodru,Senetrodru,2,,5.8666667,-7.9738889
lr,senewabli,Senewabli,11,,5.85,-9.7333333
lr,sengabli,Sengabli,18,,5.6183333,-9.6777778
lr,sengama,Sengama,12,,7.15,-11.3166667
lr,sengama (1),Sengama (1),12,,6.6666667,-11.0333333
lr,sengama (2),Sengama (2),12,,6.6666667,-11.05
lr,senjie,Senjie,12,,6.9811111,-11.2388889
lr,seno,Seno,10,,5.0666667,-9.0833333
lr,senodi,Senodi,15,,6.6666667,-10.6333333
lr,senopla,Senopla,10,,5.5158333,-8.7561111
lr,senta,Senta,17,,6.6016667,-10.2819444
lr,sentibo,Sentibo,11,,6.2833333,-9.8666667
lr,sentoa,Sentoa,1,,7.0061111,-9.7555556
lr,senya,Senya,11,,6.3225,-9.8344444
lr,seple,Seple,18,,6.0583333,-9.4897222
lr,sergeant kollie town,Sergeant Kollie Town,1,,7.0136111,-9.5630556
lr,sergeant konner's camp,Sergeant Konner's Camp,5,,7.0575,-10.8775
lr,sess how,Sess How,18,,5.5411111,-9.4238889
lr,seta,Seta,10,,5.2816667,-9.3722222
lr,seta kru,Seta Kru,10,,4.8991667,-8.8458333
lr,seto,Seto,13,,4.8763889,-8.0505556
lr,sevisa,Sevisa,5,,8.0083333,-10.0508333
lr,seya town,Seya Town,14,,6.2463889,-10.6441667
lr,seywonkehn,Seywonkehn,10,,5.2,-8.4333333
lr,shakei,Shakei,10,,5.3833333,-8.95
lr,shangata,Shangata,17,,6.65,-10.2333333
lr,shansue,Shansue,1,,6.9052778,-9.3519444
lr,shelloe,Shelloe,5,,8.3866667,-10.2002778
lr,sheple,Sheple,1,,7.1666667,-9.4833333
lr,sherhman farm,Sherhman Farm,17,,6.5744444,-10.3561111
lr,sherif camp,Sherif Camp,5,,7.1844444,-10.7011111
lr,sherman farm (2),Sherman Farm (2),17,,6.7333333,-10.35
lr,sheshe,Sheshe,14,,6.4666667,-10.6
lr,shienbwa,Shienbwa,1,,7.1711111,-9.1425
lr,shoigabli,Shoigabli,11,,6.2036111,-9.8436111
lr,shugari,Shugari,12,,6.8466667,-11.3933333
lr,sia,Sia,18,,6.0477778,-9.1430556
lr,sia town,Sia Town,9,,6.5858333,-8.9605556
lr,siaple ii,Siaple II,9,,7.1219444,-8.6313889
lr,siata,Siata,11,,6.5166667,-9.4166667
lr,siata,Siata,17,,6.7666667,-10.3333333
lr,sibie,Sibie,9,,6.9422222,-8.7497222
lr,sibli,Sibli,11,,5.7316667,-9.7255556
lr,sibwekehn,Sibwekehn,2,,5.3522222,-8.1297222
lr,siefa,Siefa,1,,6.9666667,-10.1333333
lr,sifeta,Sifeta,11,,6.5,-9.45
lr,sigae,Sigae,2,,6.2655556,-8.5191667
lr,sigema,Sigema,5,,8.1572222,-10.2527778
lr,sigwata,Sigwata,1,,6.6197222,-9.2805556
lr,sihabli,Sihabli,11,,5.9105556,-9.8547222
lr,siibatu,Siibatu,16,,4.9641667,-8.2841667
lr,siibli,Siibli,11,,5.8666667,-9.5666667
lr,siiwohnbli,Siiwohnbli,11,,6.0833333,-9.6833333
lr,sikabli,Sikabli,11,,6.0791667,-10.0244444
lr,sikamai,Sikamai,5,,8.3333333,-10
lr,sikemai,Sikemai,5,,8.2466667,-9.7813889
lr,silabu,Silabu,16,,4.6508333,-8.3916667
lr,silikai,Silikai,5,,7.3166667,-10.0666667
lr,simbo,Simbo,16,,4.6138889,-8.0408333
lr,simpson,Simpson,17,,6.6230556,-10.24
lr,sinda town,Sinda Town,14,,6.2541667,-10.6866667
lr,sindo,Sindo,15,,6.9166667,-10.95
lr,singbe,Singbe,1,,7,-9.3666667
lr,singbe yukuta,Singbe Yukuta,1,,6.95,-10.15
lr,sinje,Sinje,15,,6.5466667,-10.9475
lr,sinta,Sinta,1,,6.9166667,-9.95
lr,sinyie,Sinyie,1,,7.3166667,-9.2166667
lr,sinyo town,Sinyo Town,2,,6.2691667,-8.4111111
lr,siunge,Siunge,9,,6.6183333,-8.8166667
lr,sivilimai,Sivilimai,5,,8.4538889,-9.9166667
lr,siwrokehn,Siwrokehn,2,,4.9144444,-7.6366667
lr,sizohn,Sizohn,11,,5.9,-9.7666667
lr,skinner camp,Skinner Camp,12,,7.3,-11.1666667
lr,sklabo,Sklabo,10,,5.1280556,-9.0827778
lr,slobali,Slobali,2,,5.6377778,-8.2713889
lr,slomi,Slomi,9,,6.7333333,-8.9133333
lr,small compound,Small Compound,11,,6.1,-9.8
lr,small town,Small Town,11,,5.85,-9.65
lr,smell-no-taste,Smell-No-Taste,17,,6.2552778,-10.3616667
lr,smith,Smith,10,,5.15,-9.0333333
lr,smith camp,Smith Camp,5,,7.2086111,-10.6372222
lr,smith farm,Smith Farm,17,,6.6,-10.3833333
lr,snafu,Snafu,17,,6.1647222,-10.3797222
lr,snoh doe,Snoh Doe,10,,5.2066667,-9.0430556
lr,soba,Soba,18,,5.3727778,-9.4469444
lr,sobabli,Sobabli,11,,6.15,-10.1833333
lr,sobe,Sobe,12,,7.0844444,-11.2980556
lr,sobia,Sobia,14,,6.5333333,-10.6666667
lr,sodebli,Sodebli,11,,6,-9.9833333
lr,sodoke,Sodoke,13,,4.5208333,-7.7055556
lr,sodu,Sodu,9,,6.565,-8.5694444
lr,sofa,Sofa,9,,7.1913889,-8.6588889
lr,sogabli,Sogabli,11,,6.2783333,-10.1427778
lr,sogo place,Sogo Place,18,,5.6905556,-9.5
lr,soho,Soho,9,,7.3033333,-8.695
lr,sokali,Sokali,9,,6.575,-8.9113889
lr,sokohnbli,Sokohnbli,11,,5.8666667,-9.5833333
lr,sokoja,Sokoja,12,,6.9191667,-11.1513889
lr,sokopa,Sokopa,9,,7.0627778,-9.1583333
lr,solobli,Solobli,2,,6.0686111,-8.2597222
lr,soloken,Soloken,13,,4.8330556,-7.9261111
lr,solokpo,Solokpo,13,,4.6166667,-8.2997222
lr,solomba,Solomba,5,,8.4977778,-10.1605556
lr,somai,Somai,1,,7.0941667,-10.1936111
lr,sombaja,Sombaja,12,,6.8833333,-11.2155556
lr,sombu,Sombu,15,,6.6191667,-10.8905556
lr,sonabli,Sonabli,11,,6.1313889,-9.5577778
lr,sonbli,Sonbli,11,,6.1833333,-9.8166667
lr,sonbolo,Sonbolo,5,,8.3516667,-10.1855556
lr,sondokole,Sondokole,5,,8.2308333,-10.2927778
lr,sondozowi,Sondozowi,18,,5.8841667,-9.385
lr,songa town,Songa Town,17,,6.245,-10.3477778
lr,songabli,Songabli,11,,6.15,-10.2666667
lr,soniwehn,Soniwehn,11,,5.9833333,-10.1333333
lr,sonkale,Sonkale,9,,6.5833333,-8.9166667
lr,sonoya,Sonoya,1,,7.0108333,-10.1425
lr,sonya,Sonya,16,,4.8025,-8.3480556
lr,sonzu,Sonzu,1,,6.8333333,-9.3333333
lr,soobee,Soobee,12,,7.1,-11.3
lr,soomu,Soomu,5,,7.3833333,-10.1833333
lr,sopea,Sopea,9,,7.3283333,-8.6888889
lr,sopuya,Sopuya,17,,6.5833333,-10.05
lr,sopwe town,Sopwe Town,17,,6.1986111,-10.5416667
lr,sosibani,Sosibani,11,,6.0666667,-9.85
lr,soso camp,Soso Camp,12,,7.36,-10.8747222
lr,sosomolahun,Sosomolahun,5,,8.2619444,-10.1463889
lr,sotike,Sotike,13,,4.8833333,-7.9166667
lr,sotladiabli,Sotladiabli,11,,5.9666667,-9.7166667
lr,sotown,Sotown,10,,5.1505556,-8.7127778
lr,sotru,Sotru,9,,6.6419444,-8.8619444
lr,soubli,Soubli,11,,6.1,-9.95
lr,sowie camp,Sowie Camp,5,,7.25,-10.6
lr,soyobli,Soyobli,18,,5.8622222,-9.5055556
lr,spake,Spake,2,,4.9877778,-7.7097222
lr,spangla bo,Spangla Bo,10,,5.5641667,-8.9222222
lr,spring hill,Spring Hill,13,,4.3763889,-7.6627778
lr,steel farm,Steel Farm,14,,6.7525,-10.4355556
lr,steele farm,Steele Farm,17,,6.5708333,-10.3741667
lr,stephenta,Stephenta,1,,7.0333333,-9.9833333
lr,suakoko,Suakoko,1,,6.9888889,-9.5813889
lr,suakuin,Suakuin,17,,6.1833333,-10.3666667
lr,suanbli,Suanbli,11,,6.3,-9.8666667
lr,suati,Suati,11,,6,-9.8
lr,suatu,Suatu,9,,6.755,-8.7858333
lr,subata,Subata,1,,6.8825,-10.2763889
lr,subatina,Subatina,1,,6.7333333,-9.45
lr,suehn,Suehn,15,,6.6172222,-10.7066667
lr,sugo town,Sugo Town,15,,6.7927778,-10.6636111
lr,suke,Suke,13,,4.7166667,-7.5666667
lr,sukolomu,Sukolomu,5,,7.7238889,-9.4344444
lr,sum,Sum,15,,6.5333333,-10.6
lr,sumabli,Sumabli,11,,6.3833333,-9.5833333
lr,sumabli (1),Sumabli (1),11,,6.3666667,-9.6
lr,sumabli (2),Sumabli (2),11,,6.3666667,-9.6166667
lr,sumabli (4),Sumabli (4),11,,6.4833333,-9.75
lr,sumalahun,Sumalahun,5,,8.35,-10.0666667
lr,sumblabli,Sumblabli,11,,5.6166667,-9.65
lr,sumobli,Sumobli,11,,6.3666667,-9.5833333
lr,sumopoia,Sumopoia,1,,6.6430556,-9.6416667
lr,sumore town,Sumore Town,15,,6.6405556,-10.7275
lr,sumota,Sumota,1,,6.8725,-10.3830556
lr,suo,Suo,5,,7.3016667,-9.9830556
lr,sura,Sura,9,,6.2708333,-9.0405556
lr,suwali,Suwali,9,,7.3905556,-8.5177778
lr,suwasu,Suwasu,13,,4.8197222,-7.7102778
lr,suya town,Suya Town,9,,7.1941667,-8.4366667
lr,swabli,Swabli,11,,6.1,-10.2666667
lr,sweheboke,Sweheboke,2,,4.9486111,-7.6380556
lr,sweke,Sweke,2,,5.1266667,-7.7283333
lr,swoke,Swoke,2,,5.2666667,-8.1333333
lr,taa,Taa,2,,6.25,-8.0333333
lr,taa,Taa,1,,6.5833333,-9.7666667
lr,taapa,Taapa,9,,6.4833333,-8.8333333
lr,tabitata,Tabitata,17,,6.7,-10.2666667
lr,tabo,Tabo,11,,5.8327778,-9.8758333
lr,tabogowia,Tabogowia,10,,5.2491667,-9.1625
lr,tahemba,Tahemba,5,,8.3666667,-10.1
lr,tahn,Tahn,12,,6.9841667,-11.2647222
lr,tai,Tai,12,,6.9891667,-11.0233333
lr,takohnbli,Takohnbli,11,,5.5333333,-9.6333333
lr,takpoima,Takpoima,5,,7.1705556,-10.6772222
lr,takuima,Takuima,12,,7.1666667,-11.3
lr,takwema,Takwema,5,,7.2944444,-10.2891667
lr,talabasi,Talabasi,9,,6.4219444,-8.9286111
lr,talabli,Talabli,15,,6.6666667,-10.8472222
lr,talamini,Talamini,11,,5.8833333,-9.4833333
lr,taleta,Taleta,1,,6.8277778,-9.6477778
lr,talokehn,Talokehn,2,,5.8280556,-8.0138889
lr,tamalo,Tamalo,5,,8.4708333,-10.0977778
lr,tamboma,Tamboma,12,,7.1,-11.2
lr,tamita,Tamita,1,,6.8055556,-9.4675
lr,tamoyama,Tamoyama,14,,6.55,-10.4
lr,tamwe,Tamwe,10,,5.6097222,-8.5080556
lr,tan town,Tan Town,2,,6.2577778,-8.4822222
lr,tandila,Tandila,5,,7.1666667,-10.4666667
lr,taninahun,Taninahun,5,,8.3702778,-10.0472222
lr,tanukoi village,Tanukoi Village,5,,7.4666667,-9.8833333
lr,taowin,Taowin,9,,6.9441667,-9.1294444
lr,tapa town,Tapa Town,9,,6.5555556,-8.9711111
lr,tapabli,Tapabli,11,,5.6,-9.6666667
lr,tape town,Tape Town,14,,6.3544444,-10.6869444
lr,tapeta,Tapeta,9,,6.4922222,-8.8602778
lr,tarokehn,Tarokehn,13,,4.9,-8
lr,tarsai,Tarsai,1,,6.9258333,-9.2941667
lr,tarwarken,Tarwarken,2,,5.1708333,-7.6136111
lr,tarwroken,Tarwroken,2,,5.84,-7.5755556
lr,tasai,Tasai,1,,6.8983333,-9.7411111
lr,taso beach,Taso Beach,10,,5.1083333,-9.1994444
lr,tatuke,Tatuke,2,,5.1513889,-7.9716667
lr,tatula,Tatula,9,,7.1344444,-8.3072222
lr,tawafia,Tawafia,8,,6.9833333,-10.8166667
lr,tawake,Tawake,2,,4.9402778,-7.6388889
lr,tawlokehn,Tawlokehn,13,,4.9666667,-8.1819444
lr,tawoke,Tawoke,10,,4.9019444,-8.7611111
lr,taworoke (2),Taworoke (2),13,,4.7569444,-7.6402778
lr,tawroke,Tawroke,2,,5.4905556,-7.9447222
lr,tawulahun,Tawulahun,5,,8.2427778,-10.1569444
lr,tchien,Tchien,19,,6.0666667,-8.1280556
lr,te,Te,12,,6.6969444,-11.1058333
lr,teahine,Teahine,12,,6.9686111,-11.3138889
lr,teapa,Teapa,9,,7.1266667,-8.7327778
lr,teaye,Teaye,9,,7.05,-9.0666667
lr,teazegboplay,Teazegboplay,9,,7.1330556,-8.3494444
lr,tebu,Tebu,16,,4.9888889,-8.1822222
lr,teigidi,Teigidi,5,,7.6747222,-9.8497222
lr,tekpelembu,Tekpelembu,5,,8.4419444,-9.9897222
lr,telabengo,Telabengo,5,,8.5183333,-10.1058333
lr,telemai,Telemai,5,,7.6638889,-9.4483333
lr,telemu,Telemu,5,,7.5644444,-9.5019444
lr,telikole,Telikole,5,,7.1447222,-10.1844444
lr,temabli,Temabli,11,,5.9333333,-9.85
lr,temesadu,Temesadu,5,,8.4666667,-10.25
lr,temo,Temo,12,,6.6869444,-11.065
lr,tempo,Tempo,2,,6.0588889,-7.8194444
lr,tenebu,Tenebu,5,,8.3086111,-9.7708333
lr,tengbelahun,Tengbelahun,5,,8.05,-10.0666667
lr,tengbwe,Tengbwe,9,,6.9044444,-8.92
lr,tenneh wieh town,Tenneh Wieh Town,10,,5.2902778,-9.0058333
lr,tennewehn,Tennewehn,10,,5.6508333,-8.4430556
lr,tevatown,Tevatown,1,,7.0333333,-9.9305556
lr,tewo,Tewo,12,,6.95,-11.35
lr,thebaken,Thebaken,2,,5.0394444,-7.6133333
lr,theki dai,Theki Dai,2,,5.3336111,-8.0191667
lr,thomas camp,Thomas Camp,14,,6.6833333,-10.45
lr,thomas logan town,Thomas Logan Town,11,,5.85,-9.9333333
lr,thomas town,Thomas Town,15,,6.9130556,-10.9563889
lr,tia,Tia,10,,5.5166667,-9.1666667
lr,tiabo,Tiabo,2,,5.9,-8.1666667
